archivo,fruto,madurez,estado,motivo,en_revision,conf_palta,n_defectos,conf_defecto_min,ratio_defecto,frac_dudosa
T10_d01_447_b_1.jpg,T10_447,1,auto,,False,0.982,1,0.562,0.0599,0.0
T10_d01_448_a_1.jpg,T10_448,1,auto,,False,0.977,1,0.691,0.2922,0.0
T10_d01_448_b_1.jpg,T10_448,1,revisar,area de defecto dudosa (100%),True,0.978,4,0.17,0.5145,1.0
T10_d01_449_a_1.jpg,T10_449,1,revisar,area de defecto dudosa (100%),True,0.977,3,0.261,0.1044,1.0
T10_d01_449_b_1.jpg,T10_449,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.234,0.026,1.0
T10_d01_454_a_1.jpg,T10_454,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.371,0.0433,1.0
T10_d01_454_b_1.jpg,T10_454,1,revisar,area de defecto dudosa (99%),True,0.971,2,0.296,0.1344,0.994
T10_d01_458_a_1.jpg,T10_458,1,auto,,False,0.982,0,,0.0,0.0
T10_d01_458_b_1.jpg,T10_458,1,revisar,area de defecto dudosa (100%),True,0.98,5,0.218,0.0927,1.0
T10_d01_459_a_1.jpg,T10_459,1,auto,,False,0.977,0,,0.0,0.0
T10_d01_459_b_1.jpg,T10_459,1,auto,,False,0.976,0,,0.0,0.0
T10_d01_470_a_1.jpg,T10_470,1,revisar,area de defecto dudosa (100%),True,0.98,3,0.174,0.0514,0.999
T10_d01_470_b_1.jpg,T10_470,1,auto,,False,0.98,0,,0.0,0.0
T10_d01_475_a_1.jpg,T10_475,1,revisar,area de defecto dudosa (100%),True,0.976,2,0.282,0.1951,1.0
T10_d01_476_a_1.jpg,T10_476,1,auto,,False,0.982,0,,0.0,0.0
T10_d01_476_b_1.jpg,T10_476,1,auto,,False,0.981,0,,0.0,0.0
T10_d02_002_a_1.jpg,T10_002,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.367,0.2065,1.0
T10_d02_002_b_1.jpg,T10_002,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.215,0.0196,1.0
T10_d02_003_a_1.jpg,T10_003,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.227,0.5364,1.0
T10_d02_003_b_1.jpg,T10_003,1,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.979,2,0.167,0.5966,1.0
T10_d02_007_a_1.jpg,T10_007,1,revisar,area de defecto dudosa (95%),True,0.972,2,0.319,0.1163,0.95
T10_d02_007_b_1.jpg,T10_007,1,auto,,False,0.979,1,0.625,0.0739,0.0
T10_d02_011_a_1.jpg,T10_011,1,revisar,area de defecto dudosa (100%),True,0.977,4,0.152,0.144,1.0
T10_d02_011_b_1.jpg,T10_011,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_013_a_1.jpg,T10_013,1,auto,,False,0.979,0,,0.0,0.0
T10_d02_013_b_1.jpg,T10_013,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_021_a_1.jpg,T10_021,1,revisar,area de defecto dudosa (100%),True,0.98,3,0.248,0.0598,1.0
T10_d02_021_b_1.jpg,T10_021,1,revisar,area de defecto dudosa (100%),True,0.982,2,0.183,0.0182,1.0
T10_d02_022_a_1.jpg,T10_022,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_022_b_1.jpg,T10_022,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.234,0.0409,1.0
T10_d02_026_a_1.jpg,T10_026,1,revisar,area de defecto dudosa (100%),True,0.975,5,0.184,0.2415,1.0
T10_d02_026_b_1.jpg,T10_026,1,revisar,area de defecto dudosa (97%),True,0.975,2,0.326,0.0825,0.973
T10_d02_027_a_1.jpg,T10_027,1,revisar,area de defecto dudosa (95%),True,0.98,4,0.161,0.3246,0.947
T10_d02_027_b_1.jpg,T10_027,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_034_a_1.jpg,T10_034,1,revisar,area de defecto dudosa (100%),True,0.977,3,0.186,0.161,1.0
T10_d02_037_a_1.jpg,T10_037,1,auto,,False,0.977,1,0.791,0.0251,0.0
T10_d02_037_b_1.jpg,T10_037,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.337,0.035,1.0
T10_d02_045_a_1.jpg,T10_045,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.162,0.3732,1.0
T10_d02_045_b_1.jpg,T10_045,1,revisar,area de defecto dudosa (100%),True,0.977,3,0.179,0.0864,1.0
T10_d02_046_a_1.jpg,T10_046,1,revisar,area de defecto dudosa (87%),True,0.975,2,0.314,0.2142,0.866
T10_d02_046_b_1.jpg,T10_046,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.174,0.0344,1.0
T10_d02_047_a_1.jpg,T10_047,1,auto,,False,0.975,0,,0.0,0.0
T10_d02_047_b_1.jpg,T10_047,1,revisar,area de defecto dudosa (100%),True,0.971,1,0.166,0.0045,1.0
T10_d02_048_a_1.jpg,T10_048,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_048_b_1.jpg,T10_048,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.208,0.3805,1.0
T10_d02_054_a_1.jpg,T10_054,1,auto,,False,0.973,1,0.617,0.0753,0.0
T10_d02_054_b_1.jpg,T10_054,1,revisar,defecto rectangular; defecto rectangular; area de defecto dudosa (100%),True,0.967,3,0.17,0.5576,1.0
T10_d02_055_a_1.jpg,T10_055,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_055_b_1.jpg,T10_055,1,revisar,area de defecto dudosa (89%),True,0.977,3,0.157,0.227,0.889
T10_d02_061_b_1.jpg,T10_061,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_067_a_1.jpg,T10_067,1,auto,,False,0.978,1,0.571,0.0348,0.0
T10_d02_067_b_1.jpg,T10_067,1,revisar,area de defecto dudosa (100%),True,0.977,2,0.2,0.1563,1.0
T10_d02_069_a_1.jpg,T10_069,1,revisar,area de defecto dudosa (52%),True,0.977,3,0.165,0.1607,0.521
T10_d02_069_b_1.jpg,T10_069,1,revisar,area de defecto dudosa (100%),True,0.981,2,0.285,0.0534,1.0
T10_d02_083_a_1.jpg,T10_083,1,revisar,area de defecto dudosa (100%),True,0.981,1,0.205,0.0584,1.0
T10_d02_083_b_1.jpg,T10_083,1,auto,,False,0.982,2,0.505,0.0284,0.0
T10_d02_089_a_1.jpg,T10_089,1,revisar,area de defecto dudosa (89%),True,0.98,4,0.195,0.0971,0.89
T10_d02_089_b_1.jpg,T10_089,1,revisar,area de defecto dudosa (52%),True,0.98,3,0.169,0.065,0.523
T10_d02_093_a_1.jpg,T10_093,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.221,0.0434,0.996
T10_d02_093_b_1.jpg,T10_093,1,auto,,False,0.977,1,0.537,0.0388,0.0
T10_d02_094_a_1.jpg,T10_094,1,revisar,area de defecto dudosa (100%),True,0.981,1,0.227,0.0266,1.0
T10_d02_094_b_1.jpg,T10_094,1,revisar,area de defecto dudosa (100%),True,0.982,2,0.17,0.2008,1.0
T10_d02_096_a_1.jpg,T10_096,1,revisar,area de defecto dudosa (100%),True,0.98,4,0.167,0.0316,1.0
T10_d02_096_b_1.jpg,T10_096,1,auto,,False,0.978,1,0.588,0.095,0.0
T10_d02_097_a_1.jpg,T10_097,1,revisar,area de defecto dudosa (100%),True,0.976,1,0.163,0.0249,1.0
T10_d02_097_b_1.jpg,T10_097,1,revisar,area de defecto dudosa (100%),True,0.979,4,0.216,0.5067,1.0
T10_d02_098_a_1.jpg,T10_098,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.153,0.1617,1.0
T10_d02_098_b_1.jpg,T10_098,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.408,0.043,1.0
T10_d02_099_a_1.jpg,T10_099,1,auto,,False,0.981,0,,0.0,0.0
T10_d02_099_b_1.jpg,T10_099,1,auto,,False,0.979,0,,0.0,0.0
T10_d02_108_a_1.jpg,T10_108,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.171,0.0076,1.0
T10_d02_108_b_1.jpg,T10_108,1,revisar,area de defecto dudosa (100%),True,0.978,3,0.183,0.0465,1.0
T10_d02_110_a_1.jpg,T10_110,1,revisar,area de defecto dudosa (59%),True,0.982,4,0.192,0.1157,0.585
T10_d02_110_b_1.jpg,T10_110,1,revisar,area de defecto dudosa (89%),True,0.981,3,0.273,0.1261,0.891
T10_d02_113_b_1.jpg,T10_113,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.209,0.1358,1.0
T10_d02_118_a_1.jpg,T10_118,1,auto,,False,0.976,0,,0.0,0.0
T10_d02_118_b_1.jpg,T10_118,1,revisar,area de defecto dudosa (100%),True,0.974,3,0.311,0.1903,1.0
T10_d02_120_a_1.jpg,T10_120,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.238,0.0141,1.0
T10_d02_120_b_1.jpg,T10_120,1,revisar,area de defecto dudosa (100%),True,0.978,3,0.228,0.1956,1.0
T10_d02_122_a_1.jpg,T10_122,1,revisar,area de defecto dudosa (93%),True,0.978,2,0.457,0.2238,0.927
T10_d02_122_b_1.jpg,T10_122,1,auto,,False,0.979,1,0.756,0.1195,0.0
T10_d02_125_a_1.jpg,T10_125,1,revisar,area de defecto dudosa (100%),True,0.976,1,0.304,0.0157,1.0
T10_d02_125_b_1.jpg,T10_125,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.236,0.3304,1.0
T10_d02_128_a_1.jpg,T10_128,1,revisar,area de defecto dudosa (100%),True,0.981,4,0.156,0.5809,1.0
T10_d02_128_b_1.jpg,T10_128,1,auto,,False,0.979,2,0.239,0.0411,0.471
T10_d02_129_a_1.jpg,T10_129,1,revisar,area de defecto dudosa (100%),True,0.981,3,0.156,0.0477,1.0
T10_d02_129_b_1.jpg,T10_129,1,auto,,False,0.979,1,0.525,0.0129,0.0
T10_d02_130_a_1.jpg,T10_130,1,revisar,area de defecto dudosa (100%),True,0.978,3,0.197,0.2676,1.0
T10_d02_130_b_1.jpg,T10_130,1,revisar,area de defecto dudosa (100%),True,0.976,5,0.158,0.3998,1.0
T10_d02_131_a_1.jpg,T10_131,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.189,0.1177,1.0
T10_d02_131_b_1.jpg,T10_131,1,revisar,area de defecto dudosa (100%),True,0.983,1,0.176,0.044,1.0
T10_d02_133_a_1.jpg,T10_133,1,revisar,area de defecto dudosa (100%),True,0.977,3,0.152,0.0338,1.0
T10_d02_133_b_1.jpg,T10_133,1,revisar,area de defecto dudosa (100%),True,0.981,1,0.373,0.0677,1.0
T10_d02_138_a_1.jpg,T10_138,1,revisar,area de defecto dudosa (100%),True,0.979,1,0.248,0.0566,1.0
T10_d02_138_b_1.jpg,T10_138,1,revisar,area de defecto dudosa (81%),True,0.978,3,0.293,0.0818,0.806
T10_d02_145_a_1.jpg,T10_145,1,revisar,area de defecto dudosa (100%),True,0.976,1,0.306,0.0362,1.0
T10_d02_145_b_1.jpg,T10_145,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.325,0.2189,1.0
T10_d02_148_a_1.jpg,T10_148,1,revisar,area de defecto dudosa (100%),True,0.975,2,0.392,0.2638,1.0
T10_d02_148_b_1.jpg,T10_148,1,revisar,area de defecto dudosa (100%),True,0.977,1,0.273,0.03,1.0
T10_d02_149_a_1.jpg,T10_149,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.221,0.082,1.0
T10_d02_149_b_1.jpg,T10_149,1,auto,,False,0.977,3,0.198,0.0962,0.346
T10_d02_152_a_1.jpg,T10_152,1,revisar,area de defecto dudosa (75%),True,0.98,2,0.201,0.0996,0.754
T10_d02_152_b_1.jpg,T10_152,1,auto,,False,0.977,1,0.721,0.0262,0.0
T10_d02_156_a_1.jpg,T10_156,1,auto,,True,0.977,0,,0.0,0.0
T10_d02_156_b_1.jpg,T10_156,1,revisar,area de defecto dudosa (100%),True,0.982,2,0.164,0.0217,1.0
T10_d02_163_a_1.jpg,T10_163,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.213,0.1148,1.0
T10_d02_163_b_1.jpg,T10_163,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.271,0.0652,1.0
T10_d02_165_a_1.jpg,T10_165,1,revisar,area de defecto dudosa (75%),True,0.977,2,0.23,0.19,0.751
T10_d02_165_b_1.jpg,T10_165,1,revisar,area de defecto dudosa (100%),True,0.978,5,0.168,0.3743,1.0
T10_d02_166_a_1.jpg,T10_166,1,revisar,area de defecto dudosa (100%),True,0.979,1,0.15,0.1486,1.0
T10_d02_166_b_1.jpg,T10_166,1,auto,,False,0.982,0,,0.0,0.0
T10_d02_167_a_1.jpg,T10_167,1,revisar,area de defecto dudosa (100%),True,0.971,1,0.296,0.4637,1.0
T10_d02_167_b_1.jpg,T10_167,1,auto,,False,0.975,1,0.728,0.0414,0.0
T10_d02_168_a_1.jpg,T10_168,1,revisar,area de defecto dudosa (100%),True,0.979,7,0.17,0.6458,1.0
T10_d02_168_b_1.jpg,T10_168,1,revisar,area de defecto dudosa (100%),True,0.977,4,0.154,0.6873,1.0
T10_d02_172_a_1.jpg,T10_172,1,revisar,area de defecto dudosa (76%),True,0.976,5,0.159,0.3228,0.765
T10_d02_172_b_1.jpg,T10_172,1,revisar,area de defecto dudosa (100%),True,0.974,2,0.176,0.0312,1.0
T10_d02_180_a_1.jpg,T10_180,1,revisar,area de defecto dudosa (84%),True,0.977,4,0.15,0.1105,0.842
T10_d02_180_b_1.jpg,T10_180,1,auto,,False,0.976,0,,0.0,0.0
T10_d02_181_a_1.jpg,T10_181,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.157,0.0694,1.0
T10_d02_181_b_1.jpg,T10_181,1,revisar,area de defecto dudosa (100%),True,0.979,4,0.153,0.4383,1.0
T10_d02_193_a_1.jpg,T10_193,1,auto,,False,0.982,0,,0.0,0.0
T10_d02_193_b_1.jpg,T10_193,1,revisar,area de defecto dudosa (100%),True,0.982,5,0.195,0.6582,1.0
T10_d02_194_b_1.jpg,T10_194,1,revisar,area de defecto dudosa (100%),True,0.975,2,0.166,0.0949,1.0
T10_d02_196_a_1.jpg,T10_196,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.172,0.2838,1.0
T10_d02_196_b_1.jpg,T10_196,1,auto,,False,0.976,0,,0.0,0.0
T10_d02_202_a_1.jpg,T10_202,1,revisar,area de defecto dudosa (100%),True,0.977,2,0.268,0.0786,1.0
T10_d02_202_b_1.jpg,T10_202,1,auto,,False,0.979,3,0.191,0.085,0.271
T10_d02_204_a_1.jpg,T10_204,1,auto,,False,0.976,1,0.694,0.1229,0.0
T10_d02_204_b_1.jpg,T10_204,1,revisar,area de defecto dudosa (100%),True,0.979,4,0.179,0.0408,1.0
T10_d02_206_a_1.jpg,T10_206,1,auto,,False,0.978,1,0.568,0.0144,0.0
T10_d02_206_b_1.jpg,T10_206,1,auto,,False,0.979,1,0.522,0.0196,0.0
T10_d02_211_a_1.jpg,T10_211,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_211_b_1.jpg,T10_211,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_213_a_1.jpg,T10_213,1,revisar,area de defecto dudosa (100%),True,0.977,1,0.187,0.0589,1.0
T10_d02_213_b_1.jpg,T10_213,1,revisar,area de defecto dudosa (100%),True,0.979,6,0.164,0.474,1.0
T10_d02_215_a_1.jpg,T10_215,1,auto,,False,0.983,0,,0.0,0.0
T10_d02_215_b_1.jpg,T10_215,1,revisar,area de defecto dudosa (100%),True,0.983,1,0.164,0.2169,1.0
T10_d02_217_a_1.jpg,T10_217,1,auto,,False,0.979,1,0.657,0.0358,0.0
T10_d02_217_b_1.jpg,T10_217,1,auto,,True,0.981,0,,0.0,0.0
T10_d02_221_a_1.jpg,T10_221,1,auto,,False,0.977,1,0.84,0.0618,0.0
T10_d02_221_b_1.jpg,T10_221,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_223_a_1.jpg,T10_223,1,auto,,False,0.977,1,0.528,0.1037,0.0
T10_d02_223_b_1.jpg,T10_223,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_227_b_2.jpg,T10_227,2,auto,,False,0.979,1,0.53,0.078,0.0
T10_d02_229_a_1.jpg,T10_229,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_229_b_1.jpg,T10_229,1,auto,,False,0.976,1,0.731,0.0748,0.0
T10_d02_233_a_1.jpg,T10_233,1,auto,,False,0.982,0,,0.0,0.0
T10_d02_233_b_1.jpg,T10_233,1,revisar,area de defecto dudosa (100%),True,0.974,2,0.344,0.0412,1.0
T10_d02_234_a_1.jpg,T10_234,1,auto,,False,0.979,1,0.543,0.0406,0.0
T10_d02_234_b_1.jpg,T10_234,1,auto,,False,0.976,1,0.614,0.0749,0.0
T10_d02_236_a_1.jpg,T10_236,1,revisar,area de defecto dudosa (100%),True,0.975,3,0.166,0.075,1.0
T10_d02_236_b_1.jpg,T10_236,1,auto,,False,0.971,1,0.607,0.0148,0.0
T10_d02_237_a_1.jpg,T10_237,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.181,0.2921,1.0
T10_d02_237_b_1.jpg,T10_237,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.236,0.222,1.0
T10_d02_243_a_1.jpg,T10_243,1,auto,,False,0.977,1,0.657,0.0747,0.0
T10_d02_243_b_1.jpg,T10_243,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_245_a_1.jpg,T10_245,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.331,0.0165,1.0
T10_d02_245_b_1.jpg,T10_245,1,auto,,True,0.98,1,0.592,0.1554,0.0
T10_d02_250_a_1.jpg,T10_250,1,revisar,area de defecto dudosa (100%),True,0.983,7,0.162,0.4548,1.0
T10_d02_252_a_1.jpg,T10_252,1,auto,,False,0.975,0,,0.0,0.0
T10_d02_252_b_1.jpg,T10_252,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.205,0.4653,1.0
T10_d02_262_a_1.jpg,T10_262,1,auto,,False,0.979,0,,0.0,0.0
T10_d02_262_b_1.jpg,T10_262,1,auto,,False,0.979,1,0.817,0.047,0.0
T10_d02_266_a_1.jpg,T10_266,1,auto,,False,0.978,1,0.505,0.1275,0.0
T10_d02_266_b_1.jpg,T10_266,1,auto,,False,0.976,1,0.57,0.0472,0.0
T10_d02_269_a_1.jpg,T10_269,1,revisar,area de defecto dudosa (100%),True,0.977,2,0.153,0.5089,1.0
T10_d02_269_b_1.jpg,T10_269,1,auto,,False,0.976,1,0.663,0.0224,0.0
T10_d02_274_a_1.jpg,T10_274,1,revisar,area de defecto dudosa (100%),True,0.976,1,0.428,0.0124,1.0
T10_d02_274_b_1.jpg,T10_274,1,revisar,area de defecto dudosa (100%),True,0.974,2,0.341,0.26,1.0
T10_d02_276_a_1.jpg,T10_276,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_276_b_1.jpg,T10_276,1,revisar,area de defecto dudosa (100%),True,0.976,6,0.175,0.0867,1.0
T10_d02_282_a_1.jpg,T10_282,1,revisar,area de defecto dudosa (100%),True,0.982,3,0.219,0.284,1.0
T10_d02_283_a_1.jpg,T10_283,1,auto,,False,0.98,0,,0.0,0.0
T10_d02_283_b_1.jpg,T10_283,1,revisar,area de defecto dudosa (100%),True,0.979,1,0.315,0.515,1.0
T10_d02_284_a_1.jpg,T10_284,1,revisar,area de defecto dudosa (100%),True,0.976,3,0.162,0.1213,1.0
T10_d02_284_b_1.jpg,T10_284,1,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.972,2,0.221,0.7042,1.0
T10_d02_290_a_1.jpg,T10_290,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.268,0.3759,1.0
T10_d02_290_b_1.jpg,T10_290,1,revisar,area de defecto dudosa (100%),True,0.982,3,0.175,0.6351,1.0
T10_d02_294_a_1.jpg,T10_294,1,revisar,area de defecto dudosa (100%),True,0.978,3,0.219,0.1253,1.0
T10_d02_294_b_1.jpg,T10_294,1,auto,,False,0.979,2,0.314,0.1453,0.331
T10_d02_295_a_1.jpg,T10_295,1,auto,,False,0.98,2,0.364,0.0728,0.223
T10_d02_295_b_1.jpg,T10_295,1,revisar,area de defecto dudosa (100%),True,0.98,5,0.183,0.1657,1.0
T10_d02_296_a_1.jpg,T10_296,1,auto,,False,0.98,0,,0.0,0.0
T10_d02_306_a_1.jpg,T10_306,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_306_b_1.jpg,T10_306,1,revisar,area de defecto dudosa (100%),True,0.976,2,0.157,0.4775,1.0
T10_d02_314_a_1.jpg,T10_314,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.266,0.1465,1.0
T10_d02_314_b_1.jpg,T10_314,1,revisar,area de defecto dudosa (100%),True,0.976,2,0.303,0.1355,1.0
T10_d02_315_a_1.jpg,T10_315,1,auto,,False,0.975,0,,0.0,0.0
T10_d02_315_b_1.jpg,T10_315,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_325_a_1.jpg,T10_325,1,auto,,False,0.976,0,,0.0,0.0
T10_d02_325_b_1.jpg,T10_325,1,revisar,area de defecto dudosa (100%),True,0.975,1,0.264,0.0866,1.0
T10_d02_326_a_1.jpg,T10_326,1,revisar,area de defecto dudosa (100%),True,0.981,2,0.335,0.1701,1.0
T10_d02_326_b_1.jpg,T10_326,1,revisar,area de defecto dudosa (100%),True,0.981,2,0.205,0.0422,1.0
T10_d02_327_a_1.jpg,T10_327,1,revisar,area de defecto dudosa (100%),True,0.977,1,0.352,0.0754,1.0
T10_d02_327_b_1.jpg,T10_327,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.191,0.4885,1.0
T10_d02_328_a_1.jpg,T10_328,1,revisar,area de defecto dudosa (100%),True,0.977,2,0.389,0.0838,1.0
T10_d02_328_b_1.jpg,T10_328,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.152,0.1953,1.0
T10_d02_330_a_1.jpg,T10_330,1,auto,,False,0.98,0,,0.0,0.0
T10_d02_330_b_1.jpg,T10_330,1,auto,,False,0.981,0,,0.0,0.0
T10_d02_333_a_1.jpg,T10_333,1,revisar,area de defecto dudosa (100%),True,0.98,3,0.225,0.0551,1.0
T10_d02_333_b_1.jpg,T10_333,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.184,0.0799,1.0
T10_d02_336_a_1.jpg,T10_336,1,revisar,area de defecto dudosa (100%),True,0.98,5,0.166,0.6765,1.0
T10_d02_336_b_1.jpg,T10_336,1,revisar,area de defecto dudosa (100%),True,0.981,2,0.166,0.2466,1.0
T10_d02_337_a_1.jpg,T10_337,1,auto,,False,0.977,0,,0.0,0.0
T10_d02_337_b_1.jpg,T10_337,1,revisar,area de defecto dudosa (100%),True,0.972,3,0.205,0.1795,1.0
T10_d02_338_a_1.jpg,T10_338,1,revisar,area de defecto dudosa (100%),True,0.98,1,0.183,0.0111,1.0
T10_d02_338_b_1.jpg,T10_338,1,revisar,area de defecto dudosa (100%),True,0.979,4,0.164,0.2375,1.0
T10_d02_349_b_1.jpg,T10_349,1,auto,,False,0.982,0,,0.0,0.0
T10_d02_350_a_1.jpg,T10_350,1,revisar,area de defecto dudosa (100%),True,0.976,2,0.16,0.028,1.0
T10_d02_350_b_1.jpg,T10_350,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.154,0.2158,1.0
T10_d02_351_a_1.jpg,T10_351,1,auto,,False,0.981,0,,0.0,0.0
T10_d02_351_b_1.jpg,T10_351,1,revisar,area de defecto dudosa (100%),True,0.981,1,0.182,0.0074,1.0
T10_d02_355_a_1.jpg,T10_355,1,revisar,area de defecto dudosa (100%),True,0.982,2,0.21,0.2921,1.0
T10_d02_355_b_1.jpg,T10_355,1,revisar,area de defecto dudosa (100%),True,0.979,1,0.264,0.0319,1.0
T10_d02_357_a_1.jpg,T10_357,1,auto,,False,0.978,2,0.302,0.0671,0.355
T10_d02_357_b_1.jpg,T10_357,1,auto,,False,0.978,1,0.566,0.0779,0.0
T10_d02_358_a_1.jpg,T10_358,1,auto,,False,0.976,2,0.169,0.0591,0.436
T10_d02_358_b_1.jpg,T10_358,1,revisar,area de defecto dudosa (57%),True,0.977,5,0.226,0.4843,0.571
T10_d02_365_a_1.jpg,T10_365,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.163,0.2879,1.0
T10_d02_365_b_1.jpg,T10_365,1,revisar,area de defecto dudosa (100%),True,0.979,1,0.163,0.2391,1.0
T10_d02_366_a_1.jpg,T10_366,1,auto,,False,0.981,1,0.714,0.0565,0.0
T10_d02_367_a_1.jpg,T10_367,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.322,0.0394,1.0
T10_d02_367_b_1.jpg,T10_367,1,auto,,False,0.981,0,,0.0,0.0
T10_d02_372_b_1.jpg,T10_372,1,revisar,area de defecto dudosa (100%),True,0.979,4,0.165,0.1592,1.0
T10_d02_376_a_1.jpg,T10_376,1,revisar,area de defecto dudosa (53%),True,0.98,3,0.199,0.0555,0.533
T10_d02_376_b_1.jpg,T10_376,1,auto,,False,0.976,1,0.661,0.138,0.0
T10_d02_377_b_1.jpg,T10_377,1,revisar,area de defecto dudosa (100%),True,0.979,3,0.261,0.2108,1.0
T10_d02_381_a_1.jpg,T10_381,1,revisar,area de defecto dudosa (100%),True,0.979,2,0.235,0.105,1.0
T10_d02_381_b_1.jpg,T10_381,1,auto,,False,0.981,1,0.598,0.03,0.0
T10_d02_382_a_1.jpg,T10_382,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.379,0.1091,1.0
T10_d02_382_b_1.jpg,T10_382,1,auto,,False,0.983,0,,0.0,0.0
T10_d02_387_a_1.jpg,T10_387,1,revisar,area de defecto dudosa (100%),True,0.981,2,0.2,0.1702,1.0
T10_d02_387_b_1.jpg,T10_387,1,revisar,area de defecto dudosa (100%),True,0.979,8,0.161,0.4901,1.0
T10_d02_400_a_1.jpg,T10_400,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.389,0.0246,1.0
T10_d02_400_b_1.jpg,T10_400,1,revisar,area de defecto dudosa (99%),True,0.978,2,0.449,0.1116,0.994
T10_d02_401_a_1.jpg,T10_401,1,revisar,area de defecto dudosa (100%),True,0.976,2,0.355,0.3245,1.0
T10_d02_405_b_1.jpg,T10_405,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.279,0.0391,1.0
T10_d02_408_a_1.jpg,T10_408,1,revisar,area de defecto dudosa (77%),True,0.976,6,0.18,0.5433,0.768
T10_d02_408_b_1.jpg,T10_408,1,revisar,area de defecto dudosa (100%),True,0.975,2,0.22,0.4073,1.0
T10_d02_410_a_1.jpg,T10_410,1,revisar,area de defecto dudosa (100%),True,0.98,2,0.29,0.1217,1.0
T10_d02_410_b_1.jpg,T10_410,1,auto,,False,0.98,0,,0.0,0.0
T10_d02_413_a_1.jpg,T10_413,1,revisar,area de defecto dudosa (72%),True,0.981,2,0.155,0.2145,0.716
T10_d02_413_b_1.jpg,T10_413,1,revisar,area de defecto dudosa (100%),True,0.978,1,0.174,0.0107,1.0
T10_d02_414_a_1.jpg,T10_414,1,auto,,False,0.978,1,0.68,0.0873,0.0
T10_d02_414_b_1.jpg,T10_414,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_415_a_1.jpg,T10_415,1,revisar,area de defecto dudosa (100%),True,0.978,3,0.169,0.0967,1.0
T10_d02_415_b_1.jpg,T10_415,1,revisar,area de defecto dudosa (89%),True,0.98,2,0.168,0.0175,0.889
T10_d02_420_a_1.jpg,T10_420,1,auto,,False,0.978,0,,0.0,0.0
T10_d02_420_b_1.jpg,T10_420,1,revisar,area de defecto dudosa (100%),True,0.976,4,0.166,0.0955,1.0
T10_d02_422_a_1.jpg,T10_422,1,revisar,area de defecto dudosa (100%),True,0.978,2,0.204,0.1696,1.0
